TweetID,Entity,Sentiment,original_tweet,cleaned_text,processed_text,vader_compound,vader_pos,vader_neg,vader_neu,vader_sentiment,tb_polarity,tb_subjectivity,tb_sentiment,theme_count,is_mental_health_related,primary_theme,themes_detected,dominant_topic_id,topic_confidence,dominant_topic_label,is_questionable_claim,flag_category,flag_matched_pattern,human_review_required
4227,CS-GO,Irrelevant,Seems... like all other toxic csgo russians have started keen to play Overwatch. : (,Seems like all other toxic csgo russians have started keen to play Overwatch,seems like toxic csgo russian started keen play overwatch,0.7506,0.425,0.0,0.575,Positive,-0.125,0.375,Negative,0,False,General Social,,5,0.4857,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
485,ApexLegends,Neutral,Apex Legends stream rn! Super toxic pubs w/Caustic .  . @TwitchRTSupport . @ApexRetweets_ . @RexRTs . @twitchpromoters. @TwitchStreamTTV . @TwitchHost. @TwitchReTweets.  . twitch.tv/kmoneyftw,Apex Legends stream rn Super toxic pubs w Caustic twitch tv kmoneyftw,apex legend stream rn super toxic pub caustic twitch tv kmoneyftw,0.5994,0.281,0.0,0.719,Positive,-0.0333,0.6333,Neutral,0,False,General Social,,3,0.5165,Customer Experience & Support,True,Toxicity & Contamination Alarm,toxic,True
485,ApexLegends,Neutral,Apex Legends stream rn! Super toxic pubs w / Caustic.. @ TwitchRTSupport. @ ApexRetweets _. @ RexRTs. @ twitchpromoters. @ TwitchStreamTTV. @ TwitchHost. @ TwitchReTweets... twitch.tv / kmoneyftw,Apex Legends stream rn Super toxic pubs w Caustic TwitchRTSupport ApexRetweets RexRTs twitchpromoters TwitchStreamTTV TwitchHost TwitchReTweets twitch tv kmoneyftw,apex legend stream rn super toxic pub caustic twitchrtsupport apexretweets rexrts twitchpromoters twitchstreamttv twitchhost twitchretweets twitch tv kmoneyftw,0.5994,0.187,0.0,0.813,Positive,-0.0333,0.6333,Neutral,0,False,General Social,,3,0.5165,Customer Experience & Support,True,Toxicity & Contamination Alarm,toxic,True
485,ApexLegends,Neutral,Apex Legends stream! Super toxic pw / Caustic... @ tchRetweets _. @ RexRetweets _. @ rexRetweets _. @ tchStreamTTV. @ tchRetweets _. @ tchRetweets _. @ tchRetweets _. @ tchRetweets _. @ tchRetweets _. @ tchRetweets _. @ tchRetchRetchTTV. @ tchRetchRetweets _. @ tch.tv / kmoneyw,Apex Legends stream Super toxic pw Caustic tchRetweets RexRetweets rexRetweets tchStreamTTV tchRetweets tchRetweets tchRetweets tchRetweets tchRetweets tchRetweets tchRetchRetchTTV tchRetchRetweets tch tv kmoneyw,apex legend stream super toxic pw caustic tchretweets rexretweets rexretweets tchstreamttv tchretweets tchretweets tchretweets tchretweets tchretweets tchretweets tchretchretchttv tchretchretweets tch tv kmoneyw,0.5994,0.157,0.0,0.843,Positive,-0.0333,0.6333,Neutral,0,False,General Social,,3,0.5206,Customer Experience & Support,True,Toxicity & Contamination Alarm,toxic,True
485,ApexLegends,Neutral,Apex Legends stream rn! Super toxic pubs w/Caustic .  . RhandlerR . RhandlerR . RhandlerR . RhandlerR. RhandlerR . RhandlerR. RhandlerR.  . twitch.tv/kmoneyftw,Apex Legends stream rn Super toxic pubs w Caustic RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR twitch tv kmoneyftw,apex legend stream rn super toxic pub caustic rhandlerr rhandlerr rhandlerr rhandlerr rhandlerr rhandlerr rhandlerr twitch tv kmoneyftw,0.5994,0.187,0.0,0.813,Positive,-0.0333,0.6333,Neutral,0,False,General Social,,6,0.4663,Product Updates & Announcements,True,Toxicity & Contamination Alarm,toxic,True
485,ApexLegends,Neutral,and Apex Legends stream rn! Super toxic pubs w/Caustic .  . RhandlerR . RhandlerR . RhandlerR . RhandlerR. RhandlerR . RhandlerR. RhandlerR.  . twitch.tv/kmoneyftw,and Apex Legends stream rn Super toxic pubs w Caustic RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR twitch tv kmoneyftw,apex legend stream rn super toxic pub caustic rhandlerr rhandlerr rhandlerr rhandlerr rhandlerr rhandlerr rhandlerr twitch tv kmoneyftw,0.5994,0.178,0.0,0.822,Positive,-0.0333,0.6333,Neutral,0,False,General Social,,6,0.4663,Product Updates & Announcements,True,Toxicity & Contamination Alarm,toxic,True
518,ApexLegends,Negative,"literally toxic bro, left the game when i was clear to res him. oh and i knocked the same person three times, talk about frustration lmao .  ",literally toxic bro left the game when i was clear to res him oh and i knocked the same person three times talk about frustration lmao,literally toxic bro left game clear re oh knocked person three time talk frustration lmao,0.5267,0.212,0.101,0.686,Positive,0.06,0.3817,Positive,0,False,General Social,,5,0.4517,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
518,ApexLegends,Negative,"Literally toxic bro, left the game when I realized res him. Oh and I knocked the same person three times, talking about frustration lmao.",Literally toxic bro left the game when I realized res him Oh and I knocked the same person three times talking about frustration lmao,literally toxic bro left game realized re oh knocked person three time talking frustration lmao,0.2023,0.144,0.115,0.741,Positive,0.05,0.3812,Neutral,0,False,General Social,,5,0.5329,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
518,ApexLegends,Negative,"literally toxic bro, came out of the game when I was clear to him. Oh and I hit the same person three times to talk about lmao disappointment.",literally toxic bro came out of the game when I was clear to him Oh and I hit the same person three times to talk about lmao disappointment,literally toxic bro came game clear oh hit person three time talk lmao disappointment,0.4939,0.198,0.101,0.701,Positive,-0.06,0.4617,Negative,0,False,General Social,,3,0.4316,Customer Experience & Support,True,Toxicity & Contamination Alarm,toxic,True
518,ApexLegends,Negative,"literally toxic bro, left the game when everything was clear to res him. oh and thats knocked the same person 15 times, talk about frustration lmao.",literally toxic bro left the game when everything was clear to res him oh and thats knocked the same person 15 times talk about frustration lmao,literally toxic bro left game everything clear re oh thats knocked person time talk frustration lmao,0.5267,0.199,0.095,0.706,Positive,0.06,0.3817,Positive,0,False,General Social,,5,0.5026,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
518,ApexLegends,Negative,"literally completely toxic bro, left the game when I i was clear to res him. you oh and i knocked the same person three enough times, talk about i frustration that lmao.",literally completely toxic bro left the game when I i was clear to res him you oh and i knocked the same person three enough times talk about i frustration that lmao,literally completely toxic bro left game clear re oh knocked person three enough time talk frustration lmao,0.5267,0.188,0.09,0.723,Positive,0.0571,0.4012,Positive,0,False,General Social,,5,0.4135,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
518,ApexLegends,Negative,"literally poor bro, left this game when i was clear to res him. His and i knocked the same round three times, talk about toxic lmao.",literally poor bro left this game when i was clear to res him His and i knocked the same round three times talk about toxic lmao,literally poor bro left game clear re knocked round three time talk toxic lmao,0.5267,0.212,0.101,0.686,Positive,-0.0429,0.4155,Neutral,0,False,General Social,,5,0.4517,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
672,ApexLegends,Irrelevant,Just unfollowed this loser-ass page because they post simp-ass shit like this that is overall EXTREMELY toxic for the community.,Just unfollowed this loser-ass page because they post simp-ass shit like this that is overall EXTREMELY toxic for the community,unfollowed loser-ass page post simp-ass shit like overall extremely toxic community,-0.2732,0.104,0.149,0.747,Negative,-0.1083,0.6,Negative,0,False,General Social,,5,0.5842,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
672,ApexLegends,Irrelevant,Just don't follow this loser ass page because they post such a shit that is totally EXTREMELY toxic to the community.,Just don't follow this loser ass page because they post such a shit that is totally EXTREMELY toxic to the community,n't follow loser as page post shit totally extremely toxic community,-0.9022,0.0,0.395,0.605,Negative,-0.1083,0.7667,Negative,0,False,General Social,,5,0.4863,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
672,ApexLegends,Irrelevant,Just unfollowed this loser-ass page because they post simp-ass shit like this that is all EXTREMEly toxic for the community.,Just unfollowed this loser-ass page because they post simp-ass shit like this that is all EXTREMEly toxic for the community,unfollowed loser-ass page post simp-ass shit like extremely toxic community,-0.2732,0.104,0.149,0.747,Negative,-0.1625,0.9,Negative,0,False,General Social,,5,0.5284,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
672,ApexLegends,Irrelevant,Just unfollowed this loser-ass page because they post ugly-ass propaganda like this that is overall EXTREMELY toxic for the Internet.,Just unfollowed this loser-ass page because they post ugly-ass propaganda like this that is overall EXTREMELY toxic for the Internet,unfollowed loser-ass page post ugly-ass propaganda like overall extremely toxic internet,0.128,0.111,0.089,0.8,Positive,-0.075,0.3667,Negative,0,False,General Social,,5,0.4859,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
672,ApexLegends,Irrelevant,Just us unfollowed this loser - ass email page because they post stupid simp - like ass electronic shit like this stuff that is overall EXTREMELY toxic for the community.,Just us unfollowed this loser - ass email page because they post stupid simp - like ass electronic shit like this stuff that is overall EXTREMELY toxic for the community,u unfollowed loser as email page post stupid simp like as electronic shit like stuff overall extremely toxic community,-0.9325,0.114,0.409,0.477,Negative,-0.2812,0.7,Negative,0,False,General Social,,5,0.4485,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7210,LeagueOfLegends,Irrelevant,"@riotgames @LeagueOfLegends whoever i should tag but can you actually get to banning actual toxic, frustrating, players? is it that hard to do? you guys are a million dollar company and yet you cant manage to do something about . the vile players that make this game unpleasant.",whoever i should tag but can you actually get to banning actual toxic frustrating players is it that hard to do you guys are a million dollar company and yet you cant manage to do something about the vile players that make this game unpleasant,whoever tag but actually get banning actual toxic frustrating player hard guy million dollar company yet cant manage something vile player make game unpleasant,-0.9455,0.0,0.281,0.719,Negative,-0.2903,0.4986,Negative,0,False,General Social,,5,0.3954,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7210,LeagueOfLegends,Irrelevant,"@ riotgames @ LeagueOfLegends Whoever I should label, but can you actually get around to banning actual toxic, frustrating players? Is it that hard to do? You're a million dollar company and yet you can't do anything about it. The vile players who make this game uncomfortable.",riotgames LeagueOfLegends Whoever I should label but can you actually get around to banning actual toxic frustrating players Is it that hard to do You're a million dollar company and yet you can't do anything about it The vile players who make this game uncomfortable,riotgames leagueoflegends whoever label but actually get around banning actual toxic frustrating player hard million dollar company yet ca n't anything vile player make game uncomfortable,-0.9382,0.0,0.271,0.729,Negative,-0.2653,0.5069,Negative,0,False,General Social,,5,0.4149,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7210,LeagueOfLegends,Irrelevant,"@ riotgames @ LeagueOfLegends: ever should I tag, but can you really get to the real toxic, disappointing, players? it's so hard to do? you guys are a million dollar company and yet you can't do anything with the nasty players that make this game unpleasant.",riotgames LeagueOfLegends ever should I tag but can you really get to the real toxic disappointing players it's so hard to do you guys are a million dollar company and yet you can't do anything with the nasty players that make this game unpleasant,riotgames leagueoflegends ever tag but really get real toxic disappointing player so hard guy million dollar company yet ca n't anything nasty player make game unpleasant,-0.9489,0.0,0.292,0.708,Negative,-0.3631,0.5845,Negative,0,False,General Social,,5,0.3455,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7210,LeagueOfLegends,Irrelevant,"@riotgames @LeagueOfLegends whoever i tag tag but can you actually get to banning actual toxic, frustrating, players? is it that hard to do? you guys run a million dollar company and yet you cant manage to do something about problematic or poor players that make this game unpleasant.",whoever i tag tag but can you actually get to banning actual toxic frustrating players is it that hard to do you guys run a million dollar company and yet you cant manage to do something about problematic or poor players that make this game unpleasant,whoever tag tag but actually get banning actual toxic frustrating player hard guy run million dollar company yet cant manage something problematic poor player make game unpleasant,-0.9559,0.0,0.311,0.689,Negative,-0.306,0.5131,Negative,0,False,General Social,,5,0.3311,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7210,LeagueOfLegends,Irrelevant,"@riotgames @LeagueOfLegends whoever i should tag but can you actually get to banning actual toxic, frustrating, players? which is of it that too hard to actually do? you guys are a million dollar gaming company worldwide and all yet you cant manage you to do that something about. Hate the vile players that make this game unpleasant.",whoever i should tag but can you actually get to banning actual toxic frustrating players which is of it that too hard to actually do you guys are a million dollar gaming company worldwide and all yet you cant manage you to do that something about Hate the vile players that make this game unpleasant,whoever tag but actually get banning actual toxic frustrating player too hard actually guy million dollar gaming company worldwide yet cant manage something hate vile player make game unpleasant,-0.9694,0.0,0.297,0.703,Negative,-0.3177,0.499,Negative,0,False,General Social,,5,0.4577,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7210,LeagueOfLegends,Irrelevant,"@riotgames @LeagueOfLegends whoever i must tag but can guys actually get to this actual toxic, frustrating, players? is it these hard must do? you guys are a million dollar company and yet you even manage even do something about. the vile actions that make this game great.",whoever i must tag but can guys actually get to this actual toxic frustrating players is it these hard must do you guys are a million dollar company and yet you even manage even do something about the vile actions that make this game great,whoever must tag but guy actually get actual toxic frustrating player hard must guy million dollar company yet even manage even something vile action make game great,-0.6652,0.101,0.199,0.7,Negative,-0.0486,0.4653,Neutral,0,False,General Social,,5,0.3717,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7232,LeagueOfLegends,Positive,I finally got him. My golden boy. My toxic trash panda. My love. . . .  ,I finally got him My golden boy My toxic trash panda My love,finally got golden boy toxic trash panda love,0.6369,0.276,0.0,0.724,Positive,0.2667,0.7,Positive,0,False,General Social,,3,0.5203,Customer Experience & Support,True,Toxicity & Contamination Alarm,toxic,True
7232,LeagueOfLegends,Positive,Finally I got it. My golden boy. My poisonous garbage panda. My love....,Finally I got it My golden boy My poisonous garbage panda My love,finally got golden boy poisonous garbage panda love,0.128,0.235,0.207,0.559,Positive,0.2667,0.7,Positive,0,False,General Social,,3,0.5803,Customer Experience & Support,True,Toxicity & Contamination Alarm,poisonous,True
7232,LeagueOfLegends,Positive,"My golden boy, my poisonous panda, my love...",My golden boy my poisonous panda my love,golden boy poisonous panda love,0.128,0.302,0.266,0.432,Positive,0.4,0.55,Positive,0,False,General Social,,3,0.5406,Customer Experience & Support,True,Toxicity & Contamination Alarm,poisonous,True
7232,LeagueOfLegends,Positive,I finally got him. My golden boy. This toxic trash panda. My love..?.,I finally got him My golden boy This toxic trash panda My love,finally got golden boy toxic trash panda love,0.6369,0.276,0.0,0.724,Positive,0.2667,0.7,Positive,0,False,General Social,,3,0.5203,Customer Experience & Support,True,Toxicity & Contamination Alarm,toxic,True
7232,LeagueOfLegends,Positive,I I finally truly got him. My golden rich boy. My toxic trash panda. My true love....,I I finally truly got him My golden rich boy My toxic trash panda My true love,finally truly got golden rich boy toxic trash panda true love,0.926,0.551,0.0,0.449,Positive,0.305,0.7,Positive,0,False,General Social,,3,0.2465,Customer Experience & Support,True,Toxicity & Contamination Alarm,toxic,True
7232,LeagueOfLegends,Positive,we have got him. My golden boy. My toxic trash panda. My happiness....,we have got him My golden boy My toxic trash panda My happiness,got golden boy toxic trash panda happiness,0.5574,0.231,0.0,0.769,Positive,0.5,0.35,Positive,1,True,Emotional Wellbeing,Emotional Wellbeing,3,0.5273,Customer Experience & Support,True,Toxicity & Contamination Alarm,toxic,True
7246,LeagueOfLegends,Negative,"i'm amazed at how many people play league of legends still and how toxic that game still is, it's honestly such a bad thing to play purely for the community alone",i'm amazed at how many people play league of legends still and how toxic that game still is it's honestly such a bad thing to play purely for the community alone,amazed many people play league legend still toxic game still honestly bad thing play purely community alone,0.6705,0.272,0.136,0.593,Positive,-0.0771,0.5133,Negative,1,True,Loneliness & Isolation,Loneliness & Isolation,5,0.6836,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7246,LeagueOfLegends,Negative,"I'm amazed at how many people are still playing League of Legends and how toxic this game is still, it's honestly so bad just to play for the community",I'm amazed at how many people are still playing League of Legends and how toxic this game is still it's honestly so bad just to play for the community,amazed many people still playing league legend toxic game still honestly so bad play community,0.6005,0.267,0.115,0.617,Positive,-0.2,0.5222,Negative,0,False,General Social,,5,0.5691,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7246,LeagueOfLegends,Negative,"I'm amazed at how many people are still playing the Champions League and how toxic this game is so far, honestly it's so bad to play purely for the community alone",I'm amazed at how many people are still playing the Champions League and how toxic this game is so far honestly it's so bad to play purely for the community alone,amazed many people still playing champion league toxic game so far honestly so bad play purely community alone,0.82,0.325,0.131,0.544,Positive,-0.0571,0.6133,Negative,1,True,Loneliness & Isolation,Loneliness & Isolation,5,0.664,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7246,LeagueOfLegends,Negative,"i'm amazed at that many fans play league of legends still and how toxic that game still is, it's honestly such a bad thing to have purely for the community alone",i'm amazed at that many fans play league of legends still and how toxic that game still is it's honestly such a bad thing to have purely for the community alone,amazed many fan play league legend still toxic game still honestly bad thing purely community alone,0.4767,0.22,0.141,0.639,Positive,-0.0771,0.5133,Negative,1,True,Loneliness & Isolation,Loneliness & Isolation,5,0.6767,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7246,LeagueOfLegends,Negative,"i'm amazed immensely at how many people just play league games of chess legends still... and how much toxic that stupid game still is, it's honestly such a bad thing to play purely for the community alone",i'm amazed immensely at how many people just play league games of chess legends still and how much toxic that stupid game still is it's honestly such a bad thing to play purely for the community alone,amazed immensely many people play league game chess legend still much toxic stupid game still honestly bad thing play purely community alone,0.2732,0.225,0.182,0.593,Positive,-0.1232,0.5958,Negative,1,True,Loneliness & Isolation,Loneliness & Isolation,5,0.6482,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7314,LeagueOfLegends,Neutral,"Guys seriously start realizing league of legends is a TEAMGAME and it starts in champ selection, even in SoloQueue.. . Talking about the hovered picks and teamcomps is not toxic, not uncalled for & not stupid, and you cant say ""let him play what he wants or dodge"" cuz thats stupid",Guys seriously start realizing league of legends is a TEAMGAME and it starts in champ selection even in SoloQueue Talking about the hovered picks and teamcomps is not toxic not uncalled for not stupid and you cant say let him play what he wants or dodge cuz thats stupid,guy seriously start realizing league legend teamgame start champ selection even soloqueue talking hovered pick teamcomps not toxic not uncalled not stupid cant say let play want dodge cuz thats stupid,0.8538,0.198,0.03,0.771,Positive,-0.1333,0.6917,Negative,0,False,General Social,,5,0.5135,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7314,LeagueOfLegends,Neutral,"Guys are starting to seriously realize that League of Legends is a TEAM GAME and it starts in Champions selection, even in SoloQueue... Talking about the pending picks and team comps is not toxic, not inappropriate and not stupid, and you can't say ""let him play what he wants or dodge"" because that's stupid.",Guys are starting to seriously realize that League of Legends is a TEAM GAME and it starts in Champions selection even in SoloQueue Talking about the pending picks and team comps is not toxic not inappropriate and not stupid and you can't say let him play what he wants or dodge because that's stupid,guy starting seriously realize league legend team game start champion selection even soloqueue talking pending pick team comp not toxic not inappropriate not stupid ca n't say let play want dodge stupid,0.8642,0.186,0.028,0.786,Positive,-0.1556,0.5444,Negative,0,False,General Social,,5,0.4907,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7314,LeagueOfLegends,Neutral,"Guys are seriously starting to understand that the Champions League is a TEAMHEAM, and it starts with the selection of players, even at Celtic. Talk about savvy picks and teams is not toxic, not for nothing and not stupid, and you can't say ""let him play what he wants or evade"" because it's stupid.",Guys are seriously starting to understand that the Champions League is a TEAMHEAM and it starts with the selection of players even at Celtic Talk about savvy picks and teams is not toxic not for nothing and not stupid and you can't say let him play what he wants or evade because it's stupid,guy seriously starting understand champion league teamheam start selection player even celtic talk savvy pick team not toxic not nothing not stupid ca n't say let play want evade stupid,0.1209,0.096,0.105,0.798,Positive,-0.05,0.55,Neutral,0,False,General Social,,5,0.4801,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7314,LeagueOfLegends,Neutral,"Guys your start your league of four is a TEAMGAME and it starts during champ selection, even in SoloQueue.. … Talking about having hovered picks and teamcomps is not toxic, not uncalled for & not stupid, and you cant say ""let him play what he wants or dodge"" cuz thats stupid",Guys your start your league of four is a TEAMGAME and it starts during champ selection even in SoloQueue Talking about having hovered picks and teamcomps is not toxic not uncalled for not stupid and you cant say let him play what he wants or dodge cuz thats stupid,guy start league four teamgame start champ selection even soloqueue talking hovered pick teamcomps not toxic not uncalled not stupid cant say let play want dodge cuz thats stupid,0.8765,0.201,0.0,0.799,Positive,-0.0667,0.7,Negative,0,False,General Social,,5,0.5173,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7314,LeagueOfLegends,Neutral,"Guys seriously start realizing league of legends is a stupid TEAMGAME bet and it starts in champ selection, even finishes in Celebrity SoloQueue... Talking about the various hovered picks and teamcomps just is not toxic, not even uncalled for & not stupid, and you cant say "" let him play what type he wants or even dodge "" cuz thats freaking stupid",Guys seriously start realizing league of legends is a stupid TEAMGAME bet and it starts in champ selection even finishes in Celebrity SoloQueue Talking about the various hovered picks and teamcomps just is not toxic not even uncalled for not stupid and you cant say let him play what type he wants or even dodge cuz thats freaking stupid,guy seriously start realizing league legend stupid teamgame bet start champ selection even finish celebrity soloqueue talking various hovered pick teamcomps not toxic not even uncalled not stupid cant say let play type want even dodge cuz thats freaking stupid,-0.8481,0.077,0.206,0.716,Negative,-0.2222,0.7111,Negative,0,False,General Social,,5,0.4254,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7314,LeagueOfLegends,Neutral,"seriously seriously are realizing league of legends is a TEAMGAME and also starts in champ selection, even after SoloQueue... Talking about the hovered picks and teamcomps is not toxic, and uncalled for is not stupid, simply you cant say ""let him play and Michael wants or die"" cuz thats stupid",seriously seriously are realizing league of legends is a TEAMGAME and also starts in champ selection even after SoloQueue Talking about the hovered picks and teamcomps is not toxic and uncalled for is not stupid simply you cant say let him play and Michael wants or die cuz thats stupid,seriously seriously realizing league legend teamgame also start champ selection even soloqueue talking hovered pick teamcomps not toxic uncalled not stupid simply cant say let play michael want die cuz thats stupid,0.5792,0.183,0.121,0.696,Positive,-0.1067,0.6248,Negative,0,False,General Social,,5,0.6136,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7359,LeagueOfLegends,Negative,league of legends to me is the one toxic ex I keep going back to eventho I know it's a waste of time and is killing my productivity,league of legends to me is the one toxic ex I keep going back to eventho I know it's a waste of time and is killing my productivity,league legend one toxic ex keep going back eventho know waste time killing productivity,-0.802,0.0,0.238,0.762,Negative,-0.1,0.0,Negative,0,False,General Social,,5,0.4445,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7359,LeagueOfLegends,Negative,League of Legends is for me the one toxic ex that I keep returning to Eventho. I know it's a waste of time and destroys my productivity.,League of Legends is for me the one toxic ex that I keep returning to Eventho I know it's a waste of time and destroys my productivity,league legend one toxic ex keep returning eventho know waste time destroys productivity,-0.7506,0.0,0.225,0.775,Negative,-0.2,0.0,Negative,0,False,General Social,,5,0.5815,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7359,LeagueOfLegends,Negative,league of legends to me is the one toxic ex I keep going back to like you know it's a waste of time and potentially killing my productivity,league of legends to me is the one toxic ex I keep going back to like you know it's a waste of time and potentially killing my productivity,league legend one toxic ex keep going back like know waste time potentially killing productivity,-0.6908,0.076,0.22,0.703,Negative,-0.0667,0.3333,Negative,0,False,General Social,,5,0.5019,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7359,LeagueOfLegends,Negative,league of legends to me is the one toxic ex I cannot keep going back to eventho I did know but it'R s a waste back of time and is killing up my productivity,league of legends to me is the one toxic ex I cannot keep going back to eventho I did know but it'R s a waste back of time and is killing up my productivity,league legend one toxic ex not keep going back eventho know but waste back time killing productivity,-0.8957,0.0,0.259,0.741,Negative,-0.0667,0.0,Negative,0,False,General Social,,5,0.4445,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7359,LeagueOfLegends,Negative,league from legends to these is the one toxic ex I keep going back to eventho I know it's a waste of gas and is killing off productivity,league from legends to these is the one toxic ex I keep going back to eventho I know it's a waste of gas and is killing off productivity,league legend one toxic ex keep going back eventho know waste gas killing productivity,-0.802,0.0,0.238,0.762,Negative,-0.1,0.0,Negative,0,False,General Social,,5,0.4554,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
7449,LeagueOfLegends,Negative,"hey @riotgames  // @LeagueOfLegends  , you sanction a bunch of ""toxic playesr""  , but you are avoiding troll players. . can you shared us an explanation... or maybe you are same as  . .  ",hey you sanction a bunch of toxic playesr but you are avoiding troll players can you shared us an explanation or maybe you are same as,hey sanction bunch toxic playesr but avoiding troll player shared u explanation maybe,0.0,0.106,0.106,0.788,Neutral,0.0,0.125,Neutral,0,False,General Social,,4,0.5741,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
7449,LeagueOfLegends,Negative,"hey @ riotgames / / @ LeagueOfLegends, you sanction some ""toxic gamesR,"" but you avoid troll players... can you give us an explanation... or maybe you are the same.",hey riotgames LeagueOfLegends you sanction some toxic gamesR but you avoid troll players can you give us an explanation or maybe you are the same,hey riotgames leagueoflegends sanction toxic gamesr but avoid troll player give u explanation maybe,-0.4215,0.0,0.104,0.896,Negative,0.0,0.125,Neutral,0,False,General Social,,4,0.4884,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
7449,LeagueOfLegends,Negative,"hey @ riotgames / / @ LeagueOfLegends, you sanction a bunch of ""toxic playesr,"" but you are avoiding troll players.. can you share us an explanation... or maybe you are the same as...",hey riotgames LeagueOfLegends you sanction a bunch of toxic playesr but you are avoiding troll players can you share us an explanation or maybe you are the same as,hey riotgames leagueoflegends sanction bunch toxic playesr but avoiding troll player share u explanation maybe,-0.0772,0.088,0.097,0.815,Negative,0.0,0.125,Neutral,0,False,General Social,,4,0.4336,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
7449,LeagueOfLegends,Negative,"hey @riotgames  // @LeagueOfLegends , you sanction a rather more ""toxic playesr"" , but you are avoiding those players.. can you shared us the explanation... or maybe you are same as ..",hey you sanction a rather more toxic playesr but you are avoiding those players can you shared us the explanation or maybe you are same as,hey sanction rather more toxic playesr but avoiding player shared u explanation maybe,0.0,0.106,0.106,0.788,Neutral,0.25,0.3125,Positive,0,False,General Social,,4,0.5952,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
7449,LeagueOfLegends,Negative,"hey @riotgames / / here @LeagueOfLegends, you sanction us a bunch of "" dangerously toxic playesr "", but you certainly are avoiding troll by players.. never can you shared with us an explanation... or maybe then you really are working same as..",hey here you sanction us a bunch of dangerously toxic playesr but you certainly are avoiding troll by players never can you shared with us an explanation or maybe then you really are working same as,hey sanction u bunch dangerously toxic playesr but certainly avoiding troll player never shared u explanation maybe really working,-0.5505,0.074,0.183,0.742,Negative,-0.0464,0.4491,Neutral,0,False,General Social,,4,0.5128,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
7449,LeagueOfLegends,Negative,"hey @riotgames // @LeagueOfLegends, you become a much more ""toxic playesr"", plus you are all troll players.. can you shared us an exchange... or maybe it are same guy..",hey you become a much more toxic playesr plus you are all troll players can you shared us an exchange or maybe it are same guy,hey become much more toxic playesr plus troll player shared u exchange maybe guy,0.34,0.091,0.0,0.909,Positive,0.25,0.3125,Positive,0,False,General Social,,4,0.5673,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
